USER:: 124 | MESSAGE:: USER:: 124 - Seat - | DATE:: 2011-11-29 19:59:12.000000| SERVER:: dev.constellation.tv
USER:: 124 | MESSAGE:: TOKEN CODE:: AHjXBuLQAI| DATE:: 2012-03-05 14:08:01.000000| SERVER:: dev.constellation.tv
USER:: 124 | MESSAGE:: TOKEN AUTHENTICATED| DATE:: 2012-03-05 14:08:01.000000| SERVER:: dev.constellation.tv
USER:: 124 | MESSAGE:: TOKEN HASH:: 207b529a5905b3305e488a4416d4de63| DATE:: 2012-03-05 14:08:01.000000| SERVER:: dev.constellation.tv
USER:: 124 | MESSAGE:: TOKEN EXPIRES:: 1330985281| DATE:: 2012-03-05 14:08:01.000000| SERVER:: dev.constellation.tv
USER:: 124 | MESSAGE:: TOKEN CODE:: 9mDISnqYk4| DATE:: 2012-03-05 14:08:01.000000| SERVER:: dev.constellation.tv
USER:: 124 | MESSAGE:: GEOIP DB INFO - GEO-106FREE 20090201 Build 1 Copyright (c) 2007 MaxMind LLC All Rights Reserved| DATE:: 2012-03-05 14:08:01.000000| SERVER:: dev.constellation.tv
USER:: 124 | MESSAGE:: GEOIP FILTERS FOR FILM - AF,AS,EU,SA,OC,AN,| DATE:: 2012-03-05 14:08:01.000000| SERVER:: dev.constellation.tv
USER:: 124 | MESSAGE:: GEOIP CONTINENT - | DATE:: 2012-03-05 14:08:01.000000| SERVER:: dev.constellation.tv
USER:: 124 | MESSAGE:: GEOIP COUNTRY - | DATE:: 2012-03-05 14:08:01.000000| SERVER:: dev.constellation.tv
USER:: 124 | MESSAGE:: GEOIP CITY - | DATE:: 2012-03-05 14:08:01.000000| SERVER:: dev.constellation.tv
USER:: 124 | MESSAGE:: GEOIP ADDRESS - 192.168.2.109| DATE:: 2012-03-05 14:08:01.000000| SERVER:: dev.constellation.tv
USER:: 124 | MESSAGE:: GEOIP DB INFO - GEO-106FREE 20090201 Build 1 Copyright (c) 2007 MaxMind LLC All Rights Reserved| DATE:: 2012-03-05 14:08:01.000000| SERVER:: dev.constellation.tv
USER:: 124 | MESSAGE:: GEOIP FILTERS FOR FILM - AF,AS,EU,SA,OC,AN,| DATE:: 2012-03-05 14:08:01.000000| SERVER:: dev.constellation.tv
USER:: 124 | MESSAGE:: GEOIP CONTINENT - | DATE:: 2012-03-05 14:08:01.000000| SERVER:: dev.constellation.tv
USER:: 124 | MESSAGE:: GEOIP COUNTRY - | DATE:: 2012-03-05 14:08:01.000000| SERVER:: dev.constellation.tv
USER:: 124 | MESSAGE:: GEOIP CITY - | DATE:: 2012-03-05 14:08:01.000000| SERVER:: dev.constellation.tv
USER:: 124 | MESSAGE:: GEOIP ADDRESS - 192.168.2.109| DATE:: 2012-03-05 14:08:01.000000| SERVER:: dev.constellation.tv
USER:: 124 | MESSAGE:: K is FwLcDEE5VU+AaYkBWrQ4mOPz2msK2a/I5U8I5hYHU6hVOnxrWFRUbIpHWyU=| DATE:: 2012-03-05 14:08:03.000000| SERVER:: dev.constellation.tv
USER:: 124 | MESSAGE:: Decrypted Ast3FXAjXR|111|9mDISnqYk4|1330985281| DATE:: 2012-03-05 14:08:03.000000| SERVER:: dev.constellation.tv
USER:: 124 | MESSAGE:: Movie File Type is mp4| DATE:: 2012-03-05 14:08:03.000000| SERVER:: dev.constellation.tv
USER:: 124 - Rows Found: 1| DATE:: 2012-03-05 14:08:03.000000| SERVER:: dev.constellation.tv
USER:: 124 | MESSAGE:: SUCCESSFUL PARSE FINISHED for 124 with screening 21496| DATE:: 2012-03-05 14:08:04.000000| SERVER:: dev.constellation.tv
USER:: 124 | MESSAGE:: Movie Size List is min,low,small,medium,large,largest| DATE:: 2012-03-05 14:08:04.000000| SERVER:: dev.constellation.tv
USER:: 5677 | MESSAGE:: TOKEN Read Coookie:: MAIGQiCTRa| DATE:: 2012-03-05 17:08:04.000000| SERVER:: dev.constellation.tv
USER:: 5677 | MESSAGE:: TOKEN CODE:: MAIGQiCTRa| DATE:: 2012-03-05 17:08:04.000000| SERVER:: dev.constellation.tv
USER:: 5677 | MESSAGE:: TOKEN AUTHENTICATED| DATE:: 2012-03-05 17:08:04.000000| SERVER:: dev.constellation.tv
USER:: 5677 | MESSAGE:: TOKEN HASH:: 09ddead56246dcf91cb735546b091fd6| DATE:: 2012-03-05 17:08:04.000000| SERVER:: dev.constellation.tv
USER:: 5677 | MESSAGE:: TOKEN EXPIRES:: 1330985284| DATE:: 2012-03-05 17:08:04.000000| SERVER:: dev.constellation.tv
USER:: 5677 | MESSAGE:: TOKEN CODE:: RmmNaiUUZa| DATE:: 2012-03-05 17:08:04.000000| SERVER:: dev.constellation.tv
USER:: 5677 | MESSAGE:: GEOIP DB INFO - GEO-106FREE 20090201 Build 1 Copyright (c) 2007 MaxMind LLC All Rights Reserved| DATE:: 2012-03-05 17:08:04.000000| SERVER:: dev.constellation.tv
USER:: 5677 | MESSAGE:: GEOIP FILTERS FOR FILM - AF,AS,EU,SA,OC,AN,| DATE:: 2012-03-05 17:08:04.000000| SERVER:: dev.constellation.tv
USER:: 5677 | MESSAGE:: GEOIP CONTINENT - | DATE:: 2012-03-05 17:08:04.000000| SERVER:: dev.constellation.tv
USER:: 5677 | MESSAGE:: GEOIP COUNTRY - | DATE:: 2012-03-05 17:08:04.000000| SERVER:: dev.constellation.tv
USER:: 5677 | MESSAGE:: GEOIP CITY - | DATE:: 2012-03-05 17:08:04.000000| SERVER:: dev.constellation.tv
USER:: 5677 | MESSAGE:: GEOIP ADDRESS - 192.168.2.106| DATE:: 2012-03-05 17:08:04.000000| SERVER:: dev.constellation.tv
USER:: 5677 | MESSAGE:: GEOIP DB INFO - GEO-106FREE 20090201 Build 1 Copyright (c) 2007 MaxMind LLC All Rights Reserved| DATE:: 2012-03-05 17:08:04.000000| SERVER:: dev.constellation.tv
USER:: 5677 | MESSAGE:: GEOIP FILTERS FOR FILM - AF,AS,EU,SA,OC,AN,| DATE:: 2012-03-05 17:08:04.000000| SERVER:: dev.constellation.tv
USER:: 5677 | MESSAGE:: GEOIP CONTINENT - | DATE:: 2012-03-05 17:08:04.000000| SERVER:: dev.constellation.tv
USER:: 5677 | MESSAGE:: GEOIP COUNTRY - | DATE:: 2012-03-05 17:08:04.000000| SERVER:: dev.constellation.tv
USER:: 5677 | MESSAGE:: GEOIP CITY - | DATE:: 2012-03-05 17:08:04.000000| SERVER:: dev.constellation.tv
USER:: 5677 | MESSAGE:: GEOIP ADDRESS - 192.168.2.106| DATE:: 2012-03-05 17:08:04.000000| SERVER:: dev.constellation.tv
USER:: 5677 | MESSAGE:: K is ZgGzMUQ5VU8QDXwlhzwzbyk/peE5OdOFiEOA6r/N4LXkdDEHFje6heR+ryI=| DATE:: 2012-03-05 17:08:05.000000| SERVER:: dev.constellation.tv
USER:: 5677 | MESSAGE:: Decrypted ugr32QXrHp|111|RmmNaiUUZa|1330985284| DATE:: 2012-03-05 17:08:05.000000| SERVER:: dev.constellation.tv
USER:: 5677 | MESSAGE:: Movie File Type is mp4| DATE:: 2012-03-05 17:08:05.000000| SERVER:: dev.constellation.tv
USER:: 5677 - Rows Found: 1| DATE:: 2012-03-05 17:08:05.000000| SERVER:: dev.constellation.tv
USER:: 5677 | MESSAGE:: SUCCESSFUL PARSE FINISHED for 5677 with screening 21496| DATE:: 2012-03-05 17:08:05.000000| SERVER:: dev.constellation.tv
USER:: 5677 | MESSAGE:: Movie Size List is min,low,small,medium,large,largest| DATE:: 2012-03-05 17:08:05.000000| SERVER:: dev.constellation.tv
USER:: 124 | MESSAGE:: TOKEN Read Coookie:: 9mDISnqYk4| DATE:: 2012-03-05 14:08:39.000000| SERVER:: dev.constellation.tv
USER:: 124 | MESSAGE:: TOKEN CODE:: 9mDISnqYk4| DATE:: 2012-03-05 14:08:39.000000| SERVER:: dev.constellation.tv
USER:: 124 | MESSAGE:: TOKEN AUTHENTICATED| DATE:: 2012-03-05 14:08:39.000000| SERVER:: dev.constellation.tv
USER:: 124 | MESSAGE:: TOKEN HASH:: 727dde945e66138a4d84967e813bf235| DATE:: 2012-03-05 14:08:39.000000| SERVER:: dev.constellation.tv
USER:: 124 | MESSAGE:: TOKEN EXPIRES:: 1330985319| DATE:: 2012-03-05 14:08:39.000000| SERVER:: dev.constellation.tv
USER:: 124 | MESSAGE:: TOKEN CODE:: DtTevM6Y6e| DATE:: 2012-03-05 14:08:39.000000| SERVER:: dev.constellation.tv
USER:: 124 | MESSAGE:: GEOIP DB INFO - GEO-106FREE 20090201 Build 1 Copyright (c) 2007 MaxMind LLC All Rights Reserved| DATE:: 2012-03-05 14:08:39.000000| SERVER:: dev.constellation.tv
USER:: 124 | MESSAGE:: GEOIP FILTERS FOR FILM - AF,AS,EU,SA,OC,AN,| DATE:: 2012-03-05 14:08:39.000000| SERVER:: dev.constellation.tv
USER:: 124 | MESSAGE:: GEOIP CONTINENT - | DATE:: 2012-03-05 14:08:39.000000| SERVER:: dev.constellation.tv
USER:: 124 | MESSAGE:: GEOIP COUNTRY - | DATE:: 2012-03-05 14:08:39.000000| SERVER:: dev.constellation.tv
USER:: 124 | MESSAGE:: GEOIP CITY - | DATE:: 2012-03-05 14:08:39.000000| SERVER:: dev.constellation.tv
USER:: 124 | MESSAGE:: GEOIP ADDRESS - 192.168.2.109| DATE:: 2012-03-05 14:08:39.000000| SERVER:: dev.constellation.tv
USER:: 124 | MESSAGE:: GEOIP DB INFO - GEO-106FREE 20090201 Build 1 Copyright (c) 2007 MaxMind LLC All Rights Reserved| DATE:: 2012-03-05 14:08:39.000000| SERVER:: dev.constellation.tv
USER:: 124 | MESSAGE:: GEOIP FILTERS FOR FILM - AF,AS,EU,SA,OC,AN,| DATE:: 2012-03-05 14:08:39.000000| SERVER:: dev.constellation.tv
USER:: 124 | MESSAGE:: GEOIP CONTINENT - | DATE:: 2012-03-05 14:08:39.000000| SERVER:: dev.constellation.tv
USER:: 124 | MESSAGE:: GEOIP COUNTRY - | DATE:: 2012-03-05 14:08:39.000000| SERVER:: dev.constellation.tv
USER:: 124 | MESSAGE:: GEOIP CITY - | DATE:: 2012-03-05 14:08:39.000000| SERVER:: dev.constellation.tv
USER:: 124 | MESSAGE:: GEOIP ADDRESS - 192.168.2.109| DATE:: 2012-03-05 14:08:39.000000| SERVER:: dev.constellation.tv
USER:: 5677 | MESSAGE:: TOKEN Read Coookie:: RmmNaiUUZa| DATE:: 2012-03-05 17:08:40.000000| SERVER:: dev.constellation.tv
USER:: 5677 | MESSAGE:: TOKEN CODE:: RmmNaiUUZa| DATE:: 2012-03-05 17:08:40.000000| SERVER:: dev.constellation.tv
USER:: 5677 | MESSAGE:: TOKEN AUTHENTICATED| DATE:: 2012-03-05 17:08:40.000000| SERVER:: dev.constellation.tv
USER:: 5677 | MESSAGE:: TOKEN HASH:: 0d6316988dcf40e8599ae62debeb2d1d| DATE:: 2012-03-05 17:08:40.000000| SERVER:: dev.constellation.tv
USER:: 5677 | MESSAGE:: TOKEN EXPIRES:: 1330985320| DATE:: 2012-03-05 17:08:40.000000| SERVER:: dev.constellation.tv
USER:: 5677 | MESSAGE:: TOKEN CODE:: FpHbpcV44e| DATE:: 2012-03-05 17:08:40.000000| SERVER:: dev.constellation.tv
USER:: 5677 | MESSAGE:: GEOIP DB INFO - GEO-106FREE 20090201 Build 1 Copyright (c) 2007 MaxMind LLC All Rights Reserved| DATE:: 2012-03-05 17:08:40.000000| SERVER:: dev.constellation.tv
USER:: 5677 | MESSAGE:: GEOIP FILTERS FOR FILM - AF,AS,EU,SA,OC,AN,| DATE:: 2012-03-05 17:08:40.000000| SERVER:: dev.constellation.tv
USER:: 5677 | MESSAGE:: GEOIP CONTINENT - | DATE:: 2012-03-05 17:08:40.000000| SERVER:: dev.constellation.tv
USER:: 5677 | MESSAGE:: GEOIP COUNTRY - | DATE:: 2012-03-05 17:08:40.000000| SERVER:: dev.constellation.tv
USER:: 5677 | MESSAGE:: GEOIP CITY - | DATE:: 2012-03-05 17:08:40.000000| SERVER:: dev.constellation.tv
USER:: 5677 | MESSAGE:: GEOIP ADDRESS - 192.168.2.106| DATE:: 2012-03-05 17:08:40.000000| SERVER:: dev.constellation.tv
USER:: 5677 | MESSAGE:: GEOIP DB INFO - GEO-106FREE 20090201 Build 1 Copyright (c) 2007 MaxMind LLC All Rights Reserved| DATE:: 2012-03-05 17:08:40.000000| SERVER:: dev.constellation.tv
USER:: 5677 | MESSAGE:: GEOIP FILTERS FOR FILM - AF,AS,EU,SA,OC,AN,| DATE:: 2012-03-05 17:08:40.000000| SERVER:: dev.constellation.tv
USER:: 5677 | MESSAGE:: GEOIP CONTINENT - | DATE:: 2012-03-05 17:08:40.000000| SERVER:: dev.constellation.tv
USER:: 5677 | MESSAGE:: GEOIP COUNTRY - | DATE:: 2012-03-05 17:08:40.000000| SERVER:: dev.constellation.tv
USER:: 5677 | MESSAGE:: GEOIP CITY - | DATE:: 2012-03-05 17:08:40.000000| SERVER:: dev.constellation.tv
USER:: 5677 | MESSAGE:: GEOIP ADDRESS - 192.168.2.106| DATE:: 2012-03-05 17:08:40.000000| SERVER:: dev.constellation.tv
USER:: 124 | MESSAGE:: K is pwFEmWc5VU/hh8EhmE/35mUNKBg/vRUFpALYOuv5oIs8goQIpI4WMo0CxM8=| DATE:: 2012-03-05 14:08:41.000000| SERVER:: dev.constellation.tv
USER:: 124 | MESSAGE:: Decrypted Ast3FXAjXR|111|DtTevM6Y6e|1330985319| DATE:: 2012-03-05 14:08:41.000000| SERVER:: dev.constellation.tv
USER:: 124 | MESSAGE:: Movie File Type is mp4| DATE:: 2012-03-05 14:08:41.000000| SERVER:: dev.constellation.tv
USER:: 124 - Rows Found: 1| DATE:: 2012-03-05 14:08:41.000000| SERVER:: dev.constellation.tv
USER:: 124 | MESSAGE:: SUCCESSFUL PARSE FINISHED for 124 with screening 21496| DATE:: 2012-03-05 14:08:41.000000| SERVER:: dev.constellation.tv
USER:: 124 | MESSAGE:: Movie Size List is min,low,small,medium,large,largest| DATE:: 2012-03-05 14:08:41.000000| SERVER:: dev.constellation.tv
USER:: 5677 | MESSAGE:: K is gwNlemg5VU8YnqhO77A1LbSyNEcTm/WtH4/f8GVi+JwE3/NSIuAPvo+nwv8=| DATE:: 2012-03-05 17:08:41.000000| SERVER:: dev.constellation.tv
USER:: 5677 | MESSAGE:: Decrypted ugr32QXrHp|111|FpHbpcV44e|1330985320| DATE:: 2012-03-05 17:08:41.000000| SERVER:: dev.constellation.tv
USER:: 5677 | MESSAGE:: Movie File Type is mp4| DATE:: 2012-03-05 17:08:41.000000| SERVER:: dev.constellation.tv
USER:: 5677 - Rows Found: 1| DATE:: 2012-03-05 17:08:41.000000| SERVER:: dev.constellation.tv
USER:: 5677 | MESSAGE:: SUCCESSFUL PARSE FINISHED for 5677 with screening 21496| DATE:: 2012-03-05 17:08:41.000000| SERVER:: dev.constellation.tv
USER:: 5677 | MESSAGE:: Movie Size List is min,low,small,medium,large,largest| DATE:: 2012-03-05 17:08:41.000000| SERVER:: dev.constellation.tv
USER:: 124 | MESSAGE:: TOKEN Read Coookie:: DtTevM6Y6e| DATE:: 2012-03-05 14:09:16.000000| SERVER:: dev.constellation.tv
USER:: 124 | MESSAGE:: TOKEN CODE:: DtTevM6Y6e| DATE:: 2012-03-05 14:09:16.000000| SERVER:: dev.constellation.tv
USER:: 124 | MESSAGE:: TOKEN AUTHENTICATED| DATE:: 2012-03-05 14:09:16.000000| SERVER:: dev.constellation.tv
USER:: 124 | MESSAGE:: TOKEN HASH:: 29dbed0525fc496cf2d00bb4871251af| DATE:: 2012-03-05 14:09:16.000000| SERVER:: dev.constellation.tv
USER:: 124 | MESSAGE:: TOKEN EXPIRES:: 1330985356| DATE:: 2012-03-05 14:09:16.000000| SERVER:: dev.constellation.tv
USER:: 124 | MESSAGE:: TOKEN CODE:: YFDa2rwdBC| DATE:: 2012-03-05 14:09:16.000000| SERVER:: dev.constellation.tv
USER:: 124 | MESSAGE:: GEOIP DB INFO - GEO-106FREE 20090201 Build 1 Copyright (c) 2007 MaxMind LLC All Rights Reserved| DATE:: 2012-03-05 14:09:16.000000| SERVER:: dev.constellation.tv
USER:: 124 | MESSAGE:: GEOIP FILTERS FOR FILM - AF,AS,EU,SA,OC,AN,| DATE:: 2012-03-05 14:09:16.000000| SERVER:: dev.constellation.tv
USER:: 124 | MESSAGE:: GEOIP CONTINENT - | DATE:: 2012-03-05 14:09:16.000000| SERVER:: dev.constellation.tv
USER:: 124 | MESSAGE:: GEOIP COUNTRY - | DATE:: 2012-03-05 14:09:16.000000| SERVER:: dev.constellation.tv
USER:: 124 | MESSAGE:: GEOIP CITY - | DATE:: 2012-03-05 14:09:16.000000| SERVER:: dev.constellation.tv
USER:: 124 | MESSAGE:: GEOIP ADDRESS - 192.168.2.109| DATE:: 2012-03-05 14:09:16.000000| SERVER:: dev.constellation.tv
USER:: 124 | MESSAGE:: GEOIP DB INFO - GEO-106FREE 20090201 Build 1 Copyright (c) 2007 MaxMind LLC All Rights Reserved| DATE:: 2012-03-05 14:09:16.000000| SERVER:: dev.constellation.tv
USER:: 124 | MESSAGE:: GEOIP FILTERS FOR FILM - AF,AS,EU,SA,OC,AN,| DATE:: 2012-03-05 14:09:16.000000| SERVER:: dev.constellation.tv
USER:: 124 | MESSAGE:: GEOIP CONTINENT - | DATE:: 2012-03-05 14:09:16.000000| SERVER:: dev.constellation.tv
USER:: 124 | MESSAGE:: GEOIP COUNTRY - | DATE:: 2012-03-05 14:09:16.000000| SERVER:: dev.constellation.tv
USER:: 124 | MESSAGE:: GEOIP CITY - | DATE:: 2012-03-05 14:09:16.000000| SERVER:: dev.constellation.tv
USER:: 124 | MESSAGE:: GEOIP ADDRESS - 192.168.2.109| DATE:: 2012-03-05 14:09:16.000000| SERVER:: dev.constellation.tv
USER:: 5677 | MESSAGE:: TOKEN Read Coookie:: FpHbpcV44e| DATE:: 2012-03-05 17:09:17.000000| SERVER:: dev.constellation.tv
USER:: 5677 | MESSAGE:: TOKEN CODE:: FpHbpcV44e| DATE:: 2012-03-05 17:09:17.000000| SERVER:: dev.constellation.tv
USER:: 5677 | MESSAGE:: TOKEN AUTHENTICATED| DATE:: 2012-03-05 17:09:17.000000| SERVER:: dev.constellation.tv
USER:: 5677 | MESSAGE:: TOKEN HASH:: af91d1f7351d881e2ee2fdf46294e16e| DATE:: 2012-03-05 17:09:17.000000| SERVER:: dev.constellation.tv
USER:: 5677 | MESSAGE:: TOKEN EXPIRES:: 1330985357| DATE:: 2012-03-05 17:09:17.000000| SERVER:: dev.constellation.tv
USER:: 5677 | MESSAGE:: TOKEN CODE:: wG5XTABNY9| DATE:: 2012-03-05 17:09:17.000000| SERVER:: dev.constellation.tv
USER:: 5677 | MESSAGE:: GEOIP DB INFO - GEO-106FREE 20090201 Build 1 Copyright (c) 2007 MaxMind LLC All Rights Reserved| DATE:: 2012-03-05 17:09:17.000000| SERVER:: dev.constellation.tv
USER:: 5677 | MESSAGE:: GEOIP FILTERS FOR FILM - AF,AS,EU,SA,OC,AN,| DATE:: 2012-03-05 17:09:17.000000| SERVER:: dev.constellation.tv
USER:: 5677 | MESSAGE:: GEOIP CONTINENT - | DATE:: 2012-03-05 17:09:17.000000| SERVER:: dev.constellation.tv
USER:: 5677 | MESSAGE:: GEOIP COUNTRY - | DATE:: 2012-03-05 17:09:17.000000| SERVER:: dev.constellation.tv
USER:: 5677 | MESSAGE:: GEOIP CITY - | DATE:: 2012-03-05 17:09:17.000000| SERVER:: dev.constellation.tv
USER:: 5677 | MESSAGE:: GEOIP ADDRESS - 192.168.2.106| DATE:: 2012-03-05 17:09:17.000000| SERVER:: dev.constellation.tv
USER:: 5677 | MESSAGE:: GEOIP DB INFO - GEO-106FREE 20090201 Build 1 Copyright (c) 2007 MaxMind LLC All Rights Reserved| DATE:: 2012-03-05 17:09:17.000000| SERVER:: dev.constellation.tv
USER:: 5677 | MESSAGE:: GEOIP FILTERS FOR FILM - AF,AS,EU,SA,OC,AN,| DATE:: 2012-03-05 17:09:17.000000| SERVER:: dev.constellation.tv
USER:: 5677 | MESSAGE:: GEOIP CONTINENT - | DATE:: 2012-03-05 17:09:17.000000| SERVER:: dev.constellation.tv
USER:: 5677 | MESSAGE:: GEOIP COUNTRY - | DATE:: 2012-03-05 17:09:17.000000| SERVER:: dev.constellation.tv
USER:: 5677 | MESSAGE:: GEOIP CITY - | DATE:: 2012-03-05 17:09:17.000000| SERVER:: dev.constellation.tv
USER:: 5677 | MESSAGE:: GEOIP ADDRESS - 192.168.2.106| DATE:: 2012-03-05 17:09:17.000000| SERVER:: dev.constellation.tv
USER:: 124 | MESSAGE:: K is +gGKm4w5VU950bht8chwsmjP5ccJ5ZiVD1LSCb4CbOmfVXOr2qMDAcBxVv8=| DATE:: 2012-03-05 14:09:18.000000| SERVER:: dev.constellation.tv
USER:: 5677 | MESSAGE:: K is kQNxY405VU8cULTh3aCEz0QaDXReTQY4I3OCniKAiGScN+p5D29s4HugTnE=| DATE:: 2012-03-05 17:09:18.000000| SERVER:: dev.constellation.tv
USER:: 5677 | MESSAGE:: Decrypted ugr32QXrHp|111|wG5XTABNY9|1330985357| DATE:: 2012-03-05 17:09:18.000000| SERVER:: dev.constellation.tv
USER:: 124 | MESSAGE:: Decrypted Ast3FXAjXR|111|YFDa2rwdBC|1330985356| DATE:: 2012-03-05 14:09:18.000000| SERVER:: dev.constellation.tv
USER:: 124 | MESSAGE:: Movie File Type is mp4| DATE:: 2012-03-05 14:09:18.000000| SERVER:: dev.constellation.tv
USER:: 5677 | MESSAGE:: Movie File Type is mp4| DATE:: 2012-03-05 17:09:18.000000| SERVER:: dev.constellation.tv
USER:: 5677 - Rows Found: 1| DATE:: 2012-03-05 17:09:18.000000| SERVER:: dev.constellation.tv
USER:: 124 - Rows Found: 1| DATE:: 2012-03-05 14:09:18.000000| SERVER:: dev.constellation.tv
USER:: 124 | MESSAGE:: SUCCESSFUL PARSE FINISHED for 124 with screening 21496| DATE:: 2012-03-05 14:09:18.000000| SERVER:: dev.constellation.tv
USER:: 124 | MESSAGE:: Movie Size List is min,low,small,medium,large,largest| DATE:: 2012-03-05 14:09:18.000000| SERVER:: dev.constellation.tv
USER:: 5677 | MESSAGE:: SUCCESSFUL PARSE FINISHED for 5677 with screening 21496| DATE:: 2012-03-05 17:09:18.000000| SERVER:: dev.constellation.tv
USER:: 5677 | MESSAGE:: Movie Size List is min,low,small,medium,large,largest| DATE:: 2012-03-05 17:09:18.000000| SERVER:: dev.constellation.tv
USER:: 124 | MESSAGE:: TOKEN Read Coookie:: YFDa2rwdBC| DATE:: 2012-03-05 14:10:00.000000| SERVER:: dev.constellation.tv
USER:: 124 | MESSAGE:: TOKEN CODE:: YFDa2rwdBC| DATE:: 2012-03-05 14:10:00.000000| SERVER:: dev.constellation.tv
USER:: 124 | MESSAGE:: TOKEN AUTHENTICATED| DATE:: 2012-03-05 14:10:00.000000| SERVER:: dev.constellation.tv
USER:: 124 | MESSAGE:: TOKEN HASH:: d6bb710838daadf87b7f6f36c4f053f1| DATE:: 2012-03-05 14:10:00.000000| SERVER:: dev.constellation.tv
USER:: 124 | MESSAGE:: TOKEN EXPIRES:: 1330985400| DATE:: 2012-03-05 14:10:00.000000| SERVER:: dev.constellation.tv
USER:: 124 | MESSAGE:: TOKEN CODE:: P82AxNwnq4| DATE:: 2012-03-05 14:10:00.000000| SERVER:: dev.constellation.tv
USER:: 124 | MESSAGE:: GEOIP DB INFO - GEO-106FREE 20090201 Build 1 Copyright (c) 2007 MaxMind LLC All Rights Reserved| DATE:: 2012-03-05 14:10:00.000000| SERVER:: dev.constellation.tv
USER:: 124 | MESSAGE:: GEOIP FILTERS FOR FILM - AF,AS,EU,SA,OC,AN,| DATE:: 2012-03-05 14:10:00.000000| SERVER:: dev.constellation.tv
USER:: 124 | MESSAGE:: GEOIP CONTINENT - | DATE:: 2012-03-05 14:10:00.000000| SERVER:: dev.constellation.tv
USER:: 124 | MESSAGE:: GEOIP COUNTRY - | DATE:: 2012-03-05 14:10:00.000000| SERVER:: dev.constellation.tv
USER:: 124 | MESSAGE:: GEOIP CITY - | DATE:: 2012-03-05 14:10:00.000000| SERVER:: dev.constellation.tv
USER:: 124 | MESSAGE:: GEOIP ADDRESS - 192.168.2.109| DATE:: 2012-03-05 14:10:00.000000| SERVER:: dev.constellation.tv
USER:: 124 | MESSAGE:: GEOIP DB INFO - GEO-106FREE 20090201 Build 1 Copyright (c) 2007 MaxMind LLC All Rights Reserved| DATE:: 2012-03-05 14:10:00.000000| SERVER:: dev.constellation.tv
USER:: 124 | MESSAGE:: GEOIP FILTERS FOR FILM - AF,AS,EU,SA,OC,AN,| DATE:: 2012-03-05 14:10:00.000000| SERVER:: dev.constellation.tv
USER:: 124 | MESSAGE:: GEOIP CONTINENT - | DATE:: 2012-03-05 14:10:00.000000| SERVER:: dev.constellation.tv
USER:: 124 | MESSAGE:: GEOIP COUNTRY - | DATE:: 2012-03-05 14:10:00.000000| SERVER:: dev.constellation.tv
USER:: 124 | MESSAGE:: GEOIP CITY - | DATE:: 2012-03-05 14:10:00.000000| SERVER:: dev.constellation.tv
USER:: 124 | MESSAGE:: GEOIP ADDRESS - 192.168.2.109| DATE:: 2012-03-05 14:10:00.000000| SERVER:: dev.constellation.tv
USER:: 124 | MESSAGE:: K is tALOsbg5VU/jATp+SXbISTITj7UNhxoCQQ2xpxwBpZ2AsH+60kaLUwfbi6A=| DATE:: 2012-03-05 14:10:02.000000| SERVER:: dev.constellation.tv
USER:: 124 | MESSAGE:: Decrypted Ast3FXAjXR|111|P82AxNwnq4|1330985400| DATE:: 2012-03-05 14:10:02.000000| SERVER:: dev.constellation.tv
USER:: 124 | MESSAGE:: Movie File Type is mp4| DATE:: 2012-03-05 14:10:02.000000| SERVER:: dev.constellation.tv
USER:: 124 - Rows Found: 1| DATE:: 2012-03-05 14:10:02.000000| SERVER:: dev.constellation.tv
USER:: 124 | MESSAGE:: SUCCESSFUL PARSE FINISHED for 124 with screening 21496| DATE:: 2012-03-05 14:10:02.000000| SERVER:: dev.constellation.tv
USER:: 124 | MESSAGE:: Movie Size List is min,low,small,medium,large,largest| DATE:: 2012-03-05 14:10:02.000000| SERVER:: dev.constellation.tv
USER:: 5677 | MESSAGE:: TOKEN Read Coookie:: wG5XTABNY9| DATE:: 2012-03-05 17:10:03.000000| SERVER:: dev.constellation.tv
USER:: 5677 | MESSAGE:: TOKEN CODE:: wG5XTABNY9| DATE:: 2012-03-05 17:10:03.000000| SERVER:: dev.constellation.tv
USER:: 5677 | MESSAGE:: TOKEN AUTHENTICATED| DATE:: 2012-03-05 17:10:03.000000| SERVER:: dev.constellation.tv
USER:: 5677 | MESSAGE:: TOKEN HASH:: d2ffee056f929b4bd5a104f8b2a0dbf7| DATE:: 2012-03-05 17:10:03.000000| SERVER:: dev.constellation.tv
USER:: 5677 | MESSAGE:: TOKEN EXPIRES:: 1330985403| DATE:: 2012-03-05 17:10:03.000000| SERVER:: dev.constellation.tv
USER:: 5677 | MESSAGE:: TOKEN CODE:: 7GoFLjB2aZ| DATE:: 2012-03-05 17:10:03.000000| SERVER:: dev.constellation.tv
USER:: 5677 | MESSAGE:: GEOIP DB INFO - GEO-106FREE 20090201 Build 1 Copyright (c) 2007 MaxMind LLC All Rights Reserved| DATE:: 2012-03-05 17:10:03.000000| SERVER:: dev.constellation.tv
USER:: 5677 | MESSAGE:: GEOIP FILTERS FOR FILM - AF,AS,EU,SA,OC,AN,| DATE:: 2012-03-05 17:10:03.000000| SERVER:: dev.constellation.tv
USER:: 5677 | MESSAGE:: GEOIP CONTINENT - | DATE:: 2012-03-05 17:10:03.000000| SERVER:: dev.constellation.tv
